2135,1983,2000,1962,2012,1631,1335,2473,2239,800,216,71,58,35,12,21,13,3,6,12,58,0,0,1,0,1,0,0,0,1
1948,1868,1937,1991,1738,1417,1058,1707,2098,789,359,107,104,82,34,25,29,8,21,10,60,1,0,2,0,0,1,0,0,4
2147,3192,3112,3005,2824,2384,1863,3485,2109,649,505,295,158,98,18,2,9,2,2,2,0,0,0,0,0,0,0,0,0,1
3852,5093,5553,5197,4742,3975,3059,5228,4331,1892,610,330,148,121,45,11,21,8,6,12,15,1,0,0,0,0,0,0,0,5
63337,58762,59675,56158,50921,42696,35264,58567,60322,29950,10557,4340,1935,1303,683,305,353,81,63,56,241,3,4,5,0,0,0,10,4,66
1907,2735,3032,2829,2419,1694,1190,1651,2272,1337,565,164,89,27,20,12,11,0,0,0,2,0,0,0,0,0,0,0,0,1
1825,1948,1865,1838,1914,1966,1937,3796,1515,436,162,108,86,56,19,4,14,3,4,0,12,0,0,0,0,0,0,0,1,1
63324,82947,85498,82137,82006,77228,77665,185101,66036,12479,1958,588,267,91,59,23,29,3,6,4,16,0,0,1,1,0,0,0,0,9
1412,1842,1994,2044,1987,1814,1584,3317,1868,408,99,31,15,26,5,7,0,0,0,0,2,0,0,0,0,0,0,0,1,1
2736,2570,2531,2222,2083,1757,1477,2588,2429,1179,455,262,90,51,51,18,9,3,6,2,10,0,0,1,0,0,0,0,1,3
2012,2001,1945,2162,1988,1680,1506,3204,1926,802,202,58,28,30,13,3,17,2,0,2,6,0,0,0,0,0,0,0,1,4
2457,2044,2153,1871,1651,1402,1175,1602,2053,1102,409,261,195,107,62,35,21,13,2,14,20,0,0,1,0,0,0,0,0,6
2619,2364,2468,2294,2104,1944,1806,3293,2118,961,406,187,113,44,30,16,11,4,0,4,12,0,0,0,0,0,0,0,0,1
4805,4171,4317,3806,3264,2581,2133,2694,3921,2378,1096,444,200,87,54,36,13,10,11,3,12,0,0,0,0,0,0,2,0,5
1689,1901,2076,2235,2211,2100,2001,1681,1327,1122,1576,2362,1809,1001,461,252,107,65,45,23,9,7,3,0,0,2,0,2,0,2
6743,8860,9595,9524,9704,8536,6889,14589,7910,1766,697,463,397,248,130,97,65,36,39,35,35,4,0,1,0,1,0,0,0,12
32893,35769,36993,35262,32604,27451,22258,43453,36566,13243,4015,1599,892,510,167,52,47,4,10,4,36,0,0,0,0,0,2,3,0,6
4298,4774,4694,4749,4656,3958,3003,5614,4445,1516,526,337,209,134,86,21,31,14,8,11,21,1,0,3,0,0,1,0,1,4
4330,5702,5987,5941,5634,4858,4068,7564,5241,1535,547,318,230,168,116,51,47,25,16,12,23,2,0,0,0,0,0,2,0,14
2842,2594,2563,2138,1865,1399,1199,2100,1649,1171,530,274,174,134,29,25,26,6,6,4,10,1,0,0,0,0,0,0,1,2
147488,128079,113499,100331,94933,91181,92587,230880,122785,41362,13127,4318,2453,1868,1037,286,290,108,74,56,288,4,4,5,2,1,1,9,4,65
2817,2897,2611,2273,1858,1660,1455,2593,1952,1048,450,203,115,187,108,4,4,0,4,2,28,0,0,0,0,0,0,0,0,2
2589,2366,2270,2278,2049,1811,1446,2479,2721,1206,326,129,89,63,43,10,18,4,3,6,37,2,0,0,0,0,0,0,0,5
2094,1815,1746,1679,1583,1416,1206,2229,1928,853,247,85,45,49,29,23,23,0,4,2,126,0,0,1,0,0,0,1,2,3
4336,4300,4087,3654,3331,3104,2779,5882,3815,1617,595,179,95,67,43,9,2,4,4,2,6,0,0,0,0,0,0,0,1,1
67457,64472,62474,58725,53530,46053,39710,75466,64173,28557,9203,3432,1699,1055,570,212,202,119,43,52,195,15,1,1,2,3,0,5,6,34
29736,42131,48178,49688,48438,40966,32835,64658,46512,11857,2457,773,391,247,184,66,119,30,21,20,55,1,1,2,0,1,0,5,0,13
1806,2052,2222,2008,1746,1584,1554,1313,1242,1157,1497,3516,1974,848,442,336,193,98,64,56,61,66,14,13,6,10,6,4,6,6
20596,28010,29413,28947,27890,24468,21428,42894,20906,7247,2954,1309,755,499,388,57,48,29,44,29,108,1,1,0,1,2,0,1,0,10
122654,111401,110754,106697,100720,88428,75603,143699,110962,47694,19319,9135,5240,3074,1886,718,796,151,117,69,770,4,5,13,3,1,9,23,12,206
40180,48422,53805,56075,56827,50953,43778,90259,48721,13172,3601,1242,538,302,178,62,66,17,10,8,58,1,0,2,0,0,0,2,2,9
2201,2654,2780,2865,2922,2234,1741,3354,2775,994,219,126,68,30,11,8,7,3,5,4,0,0,0,0,0,0,0,0,0,2
3245,2637,2407,2088,1866,1621,1330,2242,1953,991,566,264,164,161,159,20,36,16,20,28,43,0,0,0,0,0,0,0,1,2
3678,2788,2701,2483,2336,2046,1804,3172,2811,1427,755,322,197,127,92,30,31,5,16,8,21,0,0,0,0,0,0,0,1,10
2518,2885,2798,2546,2636,2509,2433,5267,2569,612,178,151,121,51,54,8,3,0,0,2,8,0,0,0,0,0,0,0,0,4
12122,10121,10198,8398,6912,5710,4226,4041,5761,15196,3705,1781,959,589,381,149,211,89,62,44,182,1,0,1,0,0,0,0,1,8
7241,7958,8488,8784,7986,6273,4647,7134,8891,3618,1028,359,235,89,55,11,16,3,5,2,21,0,0,0,0,0,0,1,0,2
6023,6177,6110,5218,4746,4153,3526,6952,3910,1926,993,685,445,350,139,50,60,18,15,11,20,1,2,0,0,0,1,1,0,8
1518,1753,1985,1978,1986,1991,1872,1720,1603,1356,2603,3025,1741,587,193,79,54,16,13,11,3,10,0,2,4,2,1,0,0,4
1158,1499,1622,1791,1726,1654,1482,1257,1068,872,1398,1581,1319,845,357,139,64,33,32,9,8,14,6,4,4,4,2,3,0,15
18653,15667,14715,12499,10483,8244,6201,7097,10304,8356,4459,2623,1646,951,421,119,134,45,30,20,82,2,1,2,1,1,2,0,1,30
200811,199332,194535,179055,168276,152869,139073,296602,174310,62094,24871,11871,6890,4599,3121,1178,1281,398,435,392,982,13,10,8,5,10,5,11,13,217
5833,5603,6059,5789,5113,4288,3273,5550,6044,2839,989,446,249,199,107,29,44,7,11,10,32,0,0,1,0,0,0,0,0,11
3050,3297,3217,2735,2278,1901,1609,2382,2026,1286,677,354,138,164,49,4,14,2,2,2,0,0,0,0,0,0,0,0,0,1
17992,23454,25048,24314,23652,20526,17293,34610,20097,7304,2676,1161,588,307,180,89,71,19,16,16,54,0,0,1,0,0,0,1,1,15
2412,2111,2028,2080,2013,1803,1338,2448,2515,1034,268,122,105,49,38,9,19,6,0,6,14,0,0,0,0,0,0,0,0,3
1711,2237,2513,2204,1987,1488,1168,1654,1944,1084,419,151,71,28,15,5,18,0,0,0,6,0,0,0,0,0,0,0,0,2
2806,2709,3044,2743,2319,1611,1232,1729,2189,1722,590,307,97,62,18,20,14,2,4,2,6,0,0,0,0,0,0,0,1,2
11520,13360,13469,11965,10234,7488,5648,9291,10199,5273,2278,1075,596,530,354,46,33,18,11,6,46,3,0,0,0,0,0,1,2,7
14606,14062,15304,15416,14594,11786,9245,16002,16245,7262,2070,607,237,131,54,35,39,19,9,8,14,1,0,0,0,0,0,0,0,7
1719,1758,1854,1920,1806,1778,1650,1487,1241,952,1509,1800,1608,1001,511,292,121,101,53,49,16,12,8,6,5,2,4,2,0,14
1800,1705,1657,1579,1575,1596,1298,2529,1591,616,217,132,36,42,23,5,23,1,6,4,14,0,0,0,0,0,0,0,0,3
3281,2816,2640,2297,1921,1637,1230,1515,1376,1475,796,518,298,187,84,38,20,26,10,14,18,22,0,0,0,0,0,0,0,2
1648,2272,2167,2064,1847,1562,1082,2397,1988,638,313,137,59,23,12,0,11,2,6,0,4,0,0,0,0,0,0,1,2,3
3371,2987,3321,3305,2671,1961,1302,1521,2763,2707,794,274,131,57,29,25,8,2,4,0,7,0,0,0,0,0,0,0,0,2
2428,2558,2475,2178,2076,1876,1437,3238,1961,939,372,164,96,58,19,13,17,3,2,0,2,0,0,0,0,0,0,0,0,3
2432,2207,2362,2314,2167,2041,1738,1414,1362,1969,2025,1576,682,350,148,89,75,57,31,3,4,3,2,2,0,0,0,0,0,1
33278,37143,37917,34942,30570,24625,18235,29717,29160,15539,7037,3691,2099,1070,495,217,194,42,50,37,85,2,2,2,0,1,0,0,3,35
2662,3055,3063,2696,2558,2308,1800,3316,1994,874,422,317,202,112,58,5,6,5,4,1,4,0,0,0,0,0,1,0,0,1
2496,2478,2377,2364,2268,1938,1662,3097,2374,876,372,166,93,22,29,7,23,6,1,5,8,1,0,0,0,0,0,0,0,2
6175,6191,6477,6858,6948,6971,6675,6129,5108,4580,8291,9450,5813,2936,1041,474,202,86,26,27,8,2,2,10,0,2,0,0,0,2
124267,126165,125277,118496,108911,93610,78388,142997,113234,49636,21766,10320,5425,3159,1729,738,710,180,91,74,574,7,8,17,4,1,3,15,11,163
64637,64554,64971,63247,59292,51830,44641,84101,67918,26305,8103,3048,1460,913,460,149,210,48,36,26,146,1,1,0,1,0,1,2,3,44
164114,177971,187140,178778,160434,129493,103457,182703,157453,82645,30106,11568,5381,2620,1162,472,394,117,142,97,210,5,1,2,0,3,0,2,5,69
112820,108685,107054,99173,90425,75514,63595,113768,85220,41138,18778,11138,6073,4352,2257,883,756,334,343,231,598,10,2,7,1,7,2,5,13,144
2853,2738,2674,2601,2268,1744,1208,1769,2296,1476,624,283,127,75,51,10,21,4,9,2,8,0,1,0,0,0,0,0,0,9
